Word,POS Tag,Frequency
dikit,PROPN,2
kdg,NOUN,2
dikirim2,VERB,2
diinstall,VERB,2
dijaman,VERB,2
notifnya,NOUN,2
dijangkau,VERB,2
dijawab2,NOUN,2
dijawab2,VERB,2
notifikasinya,NOUN,2
notified,NUM,2
dijual,VERB,2
maximum,NOUN,2
dikala,PROPN,2
notice,NOUN,2
dikarenakan,ADP,2
dikasi,NUM,2
keakuratan,NOUN,2
harian,NOUN,2
luas,ADJ,2
dikejar,VERB,2
notabene,VERB,2
dikenal,VERB,2
not,NUM,2
diketahui,VERB,2
dikira,VERB,2
kehabisan,VERB,2
diam,ADJ,2
damn,PROPN,2
deducted,PROPN,2
livechat,NOUN,2
ongkir,VERB,2
debet,NUM,2
meanwhile,NOUN,2
ones,NOUN,2
kemari,NOUN,2
once,PROPN,2
kemana,ADV,2
means,NOUN,2
heel,NOUN,2
om,PROPN,2
om,NOUN,2
kembalikan,NOUN,2
default,NOUN,2
definitely,NUM,2
definitely,PROPN,2
olahraga,NOUN,2
memperbanyak,VERB,2
loading,VERB,2
keluhan2,NOUN,2
loadingnya,NUM,2
keluarkan,VERB,2
keluar2,VERB,2
keluar2,NUM,2
dctrs,PROPN,2
meminimalisir,VERB,2
ingat,VERB,2
kenapa,VERB,2
linking,PROPN,2
operation,NOUN,2
danauang,NOUN,2
operasional,ADJ,2
lipat,NOUN,2
open,PROPN,2
helodoc,NOUN,2
dapetnya,NUM,2
dapetnya,PROPN,2
daring,ADJ,2
list,PROPN,2
dasar,ADJ,2
onlen,NOUN,2
only,VERB,2
memilihkan,VERB,2
lists,NOUN,2
data2,NOUN,2
online,NOUN,2
datangnya,VERB,2
datanya,NOUN,2
hell,NOUN,2
kemenkes,PROPN,2
kemenkes,NOUN,2
dateng2,NOUN,2
deh,PROPN,2
okkkk,PROPN,2
deh,X,2
kekirim,NUM,2
details,PROPN,2
oertama,NUM,2
deteksi,NOUN,2
logout,VERB,2
dev,PROPN,2
develop,NOUN,2
develop,PROPN,2
developernya,NUM,2
occasion,NUM,2
obviously,NUM,2
lokal,ADJ,2
obt,NOUN,2
mempercepat,VERB,2
dgunakan,NUM,2
kek,VERB,2
kek,PROPN,2
diabetes,NOUN,2
kejiwaan,NOUN,2
obatpun,NUM,2
diagnose,NUM,2
obatobat,PROPN,2
diajukan,VERB,2
obatnya,PROPN,2
obatny,NUM,2
logout,NOUN,2
detailed,PROPN,2
healty,PROPN,2
desperate,PROPN,2
keliling,VERB,2
delapan,NUM,2
delayed,NOUN,2
kelewatan,VERB,2
locations,PROPN,2
memperlambat,VERB,2
lockdown,NUM,2
okay,PROPN,2
kelemahan,NOUN,2
memperluas,VERB,2
kelar,NOUN,2
denga,ADP,2
dengam,NOUN,2
logis,ADJ,2
oh,NOUN,2
depend,PROPN,2
offline,PROPN,2
logistik,NOUN,2
logo,NOUN,2
des,PROPN,2
deserve,NUM,2
offers,PROPN,2
offer,NOUN,2
kaya,VERB,2
fee,PROPN,2
Dan,X,2
Singkat,PROPN,2
Disini,ADV,2
Servicenya,PROPN,2
Services,PROPN,2
samsung,PROPN,2
Sesi,PROPN,2
thrue,NOUN,2
Diproses,VERB,2
tht,PROPN,2
sampenya,PROPN,2
Dipertahankan,VERB,2
Setelahnya,PROPN,2
Dimanapun,NOUN,2
sampenya,NUM,2
Dikomplain,NUM,2
Dikasi,NUM,2
Shanti,PROPN,2
sampe2,VERB,2
Dijanjikan,VERB,2
sampe2,NUM,2
Dihubungi,VERB,2
tibatiba,NUM,2
Digital,PROPN,2
Silahkan,PROPN,2
sampaikan,VERB,2
Didnt,NUM,2
ticket,NOUN,2
Dicky,PROPN,2
Simplifying,PROPN,2
Since,NOUN,2
Sertifikasi,NOUN,2
those,PROPN,2
Serius,PROPN,2
Does,PROPN,2
Sekali,ADV,2
Sekali,NOUN,2
Sekalinya,NUM,2
Dpt,PROPN,2
Sekarang,NOUN,2
thats,PROPN,2
Double,PROPN,2
Selasa,PROPN,2
Selatan,PROPN,2
Dokterny,PROPN,2
Dokterdokternya,NUM,2
Doesnt,NUM,2
Doesnt,NOUN,2
these,PROPN,2
Seringkali,ADV,2
Doctors,NUM,2
theyd,NOUN,2
Semenjak,ADP,2
Sempet,VERB,2
third,NOUN,2
thks,NOUN,2
Semudah,NOUN,2
Semudah,PROPN,2
Senang,ADV,2
Sepertinya,ADV,2
sangat2,VERB,2
sangar,PROPN,2
sangan,NOUN,2
Singaraja,PROPN,2
Sisanya,NOUN,2
Seharusnya,PROPN,2
tidur,NOUN,2
David,PROPN,2
Datang,VERB,2
sakit2,VERB,2
Dapet,NOUN,2
Stay,PROPN,2
Dapat,ADV,2
Stock,PROPN,2
stripes,PROPN,2
saking,NOUN,2
Stupid,PROPN,2
Daftar,NOUN,2
Daftar,DET,2
Dabest,NUM,2
safe,PROPN,2
Sugoi,PROPN,2
sadar,VERB,2
Sukaaaa,PROPN,2
tlg,NUM,2
sabtu,PROPN,2
sabtu,NOUN,2
tlg,VERB,2
Sunday,PROPN,2
Sungguh,ADV,2
sabar,PROPN,2
tlng,PROPN,2
saatsaat,NOUN,2
saat2,PROPN,2
Sutomo,PROPN,2
saat,ADV,2
tingkatkan,NOUN,2
Dear,PROPN,2
Spesialis,PROPN,2
Diagnosa,NOUN,2
Situasi,NOUN,2
tiga,NUM,2
Smart,PROPN,2
Smbil,NUM,2
Smooth,PROPN,2
Diandra,PROPN,2
Smpe,NUM,2
Smua,NOUN,2
Diana,PROPN,2
salut,NOUN,2
timbul,VERB,2
Diagnosa,PROPN,2
saliva,NOUN,2
saling,ADV,2
Definitely,PROPN,2
Dgn,NOUN,2
Dgn,ADP,2
timenya,PROPN,2
saldonya,PROPN,2
timer,PROPN,2
saldo,PROPN,2
Despite,PROPN,2
timur,NOUN,2
salam,NOUN,2
Dependable,PROPN,2
Demikian,ADV,2
Sp.PD,PROPN,2
SpA,PROPN,2
Drive,PROPN,2
Drivernya,NUM,2
Sya,PROPN,2
sdah,NOUN,2
terrible,PROPN,2
Fera,PROPN,2
February,PROPN,2
tersegel,VERB,2
terselamatkan,VERB,2
Feb,PROPN,2
searched,NOUN,2
SEPERTI,ADP,2
Fastest,PROPN,2
tersimpan,VERB,2
SERPONG,PROPN,2
seadanya,NOUN,2
SETELAH,ADP,2
tersolusikan,VERB,2
SIA,PROPN,2
Face,PROPN,2
SLOW,PROPN,2
tertangani,NUM,2
SOLUSI,NOUN,2
sdg,VERB,2
FWD,NUM,2
sdg,NUM,2
sdg,NOUN,2
FWD,NOUN,2
tertarik,VERB,2
FROM,NOUN,2
STAR,PROPN,2
sdah,PROPN,2
STATUS,NOUN,2
Fitri,PROPN,2
Fiturnya,NOUN,2
Five,PROPN,2
SALDO,NOUN,2
Gampang,NOUN,2
Galaxy,PROPN,2
terkonfirmasi,NOUN,2
Rima,PROPN,2
Gaada,PROPN,2
section,PROPN,2
GREAT,PROPN,2
GP,NOUN,2
second,PROPN,2
Rptra,NUM,2
GOPAY,PROPN,2
GOPAY,NUM,2
sebentar,ADV,2
SAME,PROPN,2
Fix,PROPN,2
Fully,PROPN,2
SAMPAH,NOUN,2
Frequent,PROPN,2
SARAN,NOUN,2
Forte,PROPN,2
sebelah,ADP,2
Flow,PROPN,2
sebel,NOUN,2
terpesan,VERB,2
terpikir,VERB,2
sebanyak,ADP,2
sebanyak,ADJ,2
terpotong,ADJ,2
STAY,PROPN,2
sd,NOUN,2
sarankan,VERB,2
FOR,PROPN,2
say,PROPN,2
saw,PROPN,2
tf,PROPN,2
Satisfaction,PROPN,2
Satisfy,PROPN,2
saving,NOUN,2
Easier,PROPN,2
Saya,PROPN,2
EXPERIENCE,PROPN,2
save,VERB,2
tgl,NUM,2
tha,PROPN,2
Seakan,PROPN,2
Seamless,NOUN,2
END,PROPN,2
EFISIEN,ADJ,2
EASY,PROPN,2
satisfying,NUM,2
Durasi,NOUN,2
Sebenernya,PROPN,2
satisfying,NOUN,2
satisfy,NUM,2
Second,PROPN,2
Duit,NOUN,2
Sedangkan,ADV,2
Sedih,PROPN,2
Duh,PROPN,2
Duh,NOUN,2
Seems,NOUN,2
Sanhat,PROPN,2
Eazy,PROPN,2
Eh,NOUN,2
scan,VERB,2
SULIT,ADJ,2
Extra,PROPN,2
SUPPORT,NOUN,2
SUSAH,ADJ,2
SWAB,NUM,2
Exellent,PROPN,2
tertutup,VERB,2
screenshot,VERB,2
screening,NOUN,2
Salah,ADJ,2
scheduled,NOUN,2
schedule,NUM,2
Salam,PUNCT,2
Eva,PROPN,2
Sangatembantu,PROPN,2
Salut,PROPN,2
scam,PROPN,2
sbnrnya,NUM,2
Eror,PROPN,2
Samsung,PROPN,2
End,NOUN,2
Enak,ADV,2
tetangga,NOUN,2
tetap,VERB,2
says,NOUN,2
Sangan,PROPN,2
Either,NOUN,2
saying,NOUN,2
DOKTERNYA,PROPN,2
s.d,PROPN,2
terkini,ADJ,2
Vaccine,PROPN,2
Ujung2nya,NUM,2
reported,NOUN,2
Umum,PROPN,2
tuh,VERB,2
Unbelievable,NUM,2
tuhan,NOUN,2
Unfortunately,NUM,2
replied,NUM,2
Unistall,NUM,2
tujuannya,NOUN,2
Bugs,PROPN,2
Unt,NUM,2
Until,NOUN,2
reorder,PROPN,2
Buat,ADV,2
Buang,PROPN,2
Bs,PROPN,2
tulus,NOUN,2
rencana,NOUN,2
remember,NOUN,2
Br,PROPN,2
Bought,PROPN,2
Both,PROPN,2
Bot,PROPN,2
Booking,PROPN,2
Utk,ADV,2
Booking,NUM,2
Booked,NUM,2
VERIFIKASI,NOUN,2
Button,PROPN,2
Buy,PROPN,2
tubuh,NOUN,2
resep,VERB,2
truly,NOUN,2
CUMAN,PROPN,2
Trying,PROPN,2
resepkan,NUM,2
CSnya,NOUN,2
Tuhan,PROPN,2
trus,PROPN,2
COVID19,PROPN,2
COVID19,NUM,2
Tulisannya,NOUN,2
COVID,PROPN,2
COVID,NUM,2
Turns,NUM,2
Tutup,NOUN,2
CACAT,NOUN,2
Twice,PROPN,2
Twitter,PROPN,2
COVID,NOUN,2
reschedule,VERB,2
reschedule,PROPN,2
CONNECT,PROPN,2
COD,PROPN,2
trying,PROPN,2
UIUX,NOUN,2
UIUX,NUM,2
CARE,PROPN,2
require,NOUN,2
UTK,ADP,2
Book,PROPN,2
Vaksin,PROPN,2
resi,PRON,2
Bolak,PROPN,2
reimburse,PROPN,2
regulasi,NOUN,2
Who,PROPN,2
ui,PROPN,2
Berasa,VERB,2
register,NOUN,2
With,PROPN,2
Working,PROPN,2
Would,NOUN,2
ujungujungnya,NOUN,2
Wrong,PROPN,2
Benar,ADJ,2
Beliau,PRON,2
Bekasi,PROPN,2
refresh,VERB,2
Been,PROPN,2
Beda,PROPN,2
ultra,PROPN,2
umat,NOUN,2
Be,PROPN,2
recovery,NOUN,2
Bbrp,NUM,2
un,NOUN,2
unable,PROPN,2
unavailable,NOUN,2
Yesterday,PROPN,2
Yg,ADV,2
Yg,PROPN,2
Baru,ADP,2
Berkaitan,VERB,2
reimburse,VERB,2
udah,X,2
Biar,NOUN,2
Variasi,NOUN,2
Verifikasi,PROPN,2
relevant,NOUN,2
Blm,PROPN,2
Bless,PROPN,2
twitter,PROPN,2
Bilang,PROPN,2
WAKTU,NOUN,2
Bikin,PROPN,2
rekomen,VERB,2
Bikin,ADV,2
Biayanya,NOUN,2
tx,NUM,2
WIB,PROPN,2
Berkali,PROPN,2
Bia,PROPN,2
Bgs,PROPN,2
rekanannya,NUM,2
ubah,NOUN,2
WTF,NUM,2
reinstall,PROPN,2
Wah,NOUN,2
Wah,PROPN,2
Waiting,PROPN,2
reinstal,NOUN,2
ud,NOUN,2
Berkali2,NUM,2
reimbursement,NOUN,2
Trus,NOUN,2
Cancel,NOUN,2
tlpn,PROPN,2
Contact,PROPN,2
Crash,PROPN,2
Takut,PROPN,2
Tambahan,NOUN,2
Cpt,PROPN,2
Cpt,NUM,2
Tampilan,PROPN,2
Tampilannya,NOUN,2
rip,NOUN,2
Tanggal,NOUN,2
Tanggapan,NOUN,2
ringkes,NUM,2
trackingnya,VERB,2
tradisional,ADJ,2
ringan2,VERB,2
Covid19,PROPN,2
traffic,NOUN,2
Tarif,NOUN,2
Tau,PROPN,2
Tdk,NOUN,2
Tdk,X,2
Couldnt,NUM,2
transaction,PROPN,2
transactions,NOUN,2
Telepon,NOUN,2
ribetnya,VERB,2
Tenang,PROPN,2
Convenient,PROPN,2
Tentu,ADV,2
Terakhir,ADJ,2
track,VERB,2
Tahun,NOUN,2
TWO,PROPN,2
tolol,NOUN,2
DM,NOUN,2
tmpt,PROPN,2
DKI,PROPN,2
running,NOUN,2
tnp,PROPN,2
TEPAT,ADJ,2
tnpa,NOUN,2
rumahsakit,PROPN,2
TERNYATA,CONJ,2
together,PROPN,2
DIPAKE,VERB,2
rumah,PROPN,2
TERUS,ADV,2
DICANCEL,NUM,2
TWICE,PROPN,2
THANKS,NOUN,2
THAT,PROPN,2
rude,PROPN,2
DIBATALKAN,VERB,2
tons,NOUN,2
DENGAN,PROPN,2
DENGAN,NOUN,2
TOLONG,NOUN,2
rp,PROPN,2
room,PROPN,2
town,PROPN,2
tp,VERB,2
rmah,NUM,2
Terbaik,ADJ,2
rezekinya,NOUN,2
resinya,NUM,2
transaksinya,NOUN,2
responsenya,PROPN,2
response,VERB,2
Thursday,PROPN,2
Tiap,NOUN,2
Tiap,PUNCT,2
Tiba2,NOUN,2
Tibatiba,NUM,2
Cheap,PROPN,2
Chatt,NUM,2
Tiga,NUM,2
Chatnya,NUM,2
trims,PROPN,2
Charles,PROPN,2
Time,PROPN,2
respondnya,NOUN,2
trm,NOUN,2
Cek,PROPN,2
trnyata,NUM,2
Today,PROPN,2
Tokopedia,PROPN,2
respect,NOUN,2
Cari,PROPN,2
resp,PROPN,2
Took,PROPN,2
Cara,ADP,2
Total,NOUN,2
Canggih,PROPN,2
Canggih,ADJ,2
Tracking,PROPN,2
Think,PROPN,2
Theres,PROPN,2
Cheers,PROPN,2
responsive,VERB,2
Consult,PROPN,2
revisi,NOUN,2
translate,NOUN,2
reviews,PROPN,2
reviews,NOUN,2
transparan,ADJ,2
transparansi,NOUN,2
transport,NOUN,2
Terkadang,ADV,2
Complain,NUM,2
travel,PROPN,2
traveling,NOUN,2
Code,PROPN,2
Terus,NOUN,2
responses,NOUN,2
Tetap,ADV,2
responsive,ADJ,2
Tetep,VERB,2
Closed,PROPN,2
Tgl,PROPN,2
Ckp,PROPN,2
Ciputat,PROPN,2
Thankss,NUM,2
That,PROPN,2
Ciamik,PROPN,2
Thats,NUM,2
Thats,PROPN,2
Their,PROPN,2
Respons,PROPN,2
Responnya,VERB,2
You,PUNCT,2
sini,PRON,2
skg,NUM,2
skg,NOUN,2
syaraf,NOUN,2
Kekurangannya,NUM,2
Kekurangannya,NOUN,2
Mohon,NOUN,2
Monday,PROPN,2
Moreover,NUM,2
Kedua,NUM,2
Kecuali,ADV,2
skali,NUM,2
skala,NOUN,2
syrup,NUM,2
Kecewa,NUM,2
Mudah,ADJ,2
Mudah,ADV,2
systemnya,PROPN,2
situations,NUM,2
t,PROPN,2
Kebayoran,PROPN,2
Mw,PROPN,2
tablets,NOUN,2
Katanya,ADV,2
tadi,ADV,2
NGOMONG,NOUN,2
NO,NOUN,2
tadinya,VERB,2
tag,NOUN,2
Kapok,NOUN,2
skin,PROPN,2
skl,PROPN,2
skli,NOUN,2
swasta,ADJ,2
small,NOUN,2
Menunggu,PROPN,2
Menurut,ADP,2
Menurut,VERB,2
Kerjasama,NOUN,2
Menyedihkan,NOUN,2
Kerja,PROPN,2
susah2,VERB,2
Menyesal,VERB,2
Kereenn,PROPN,2
Merasa,ADV,2
Merugikan,VERB,2
Kereeen,PROPN,2
Kena,PROPN,2
sya,NOUN,2
Kemudahan,PROPN,2
swift,PROPN,2
slalu,PROPN,2
skt,PROPN,2
Kemenkes,NUM,2
skrng,PROPN,2
Minimal,NOUN,2
Minta,NOUN,2
Minus,PROPN,2
Kembali,PROPN,2
Misal,PROPN,2
Kelurahan,PROPN,2
Mksh,NUM,2
Kapanpun,NOUN,2
NOW,PROPN,2
Kesel,NUM,2
tagih,NOUN,2
tambahin,VERB,2
Nicee,PROPN,2
Niceeeee,PROPN,2
KELAPA,PROPN,2
KECEWA,PROPN,2
KECEWA,NOUN,2
KE,PROPN,2
tampil,VERB,2
tampilannya,NOUN,2
Note,NOUN,2
Notes,PROPN,2
KARENA,CONJ,2
tangani,NOUN,2
siasia,NUM,2
KACAU,NOUN,2
Jumat,PROPN,2
Julius,PROPN,2
tanggapannya,NOUN,2
Ntah,NUM,2
tanggapi,PROPN,2
Ntaps,PROPN,2
Jogja,PROPN,2
Nur,PROPN,2
sia2,NUM,2
sia2,NOUN,2
Nyaman,PROPN,2
Nyari,PROPN,2
Nyesel,NUM,2
tanya2,NUM,2
KEMBALI,VERB,2
KEMBALIKAN,VERB,2
KERJA,PROPN,2
KTP,NOUN,2
since,PROPN,2
Kamis,PROPN,2
Naiseeee,PROPN,2
simply,NOUN,2
simplifying,NOUN,2
Namanya,NOUN,2
Name,PROPN,2
Nanti,NOUN,2
Kali,NOUN,2
Nebus,PROPN,2
Nelp,NUM,2
Kacau,PROPN,2
KURANG,ADV,2
KONSUMEN,NOUN,2
Ni,PROPN,2
KONSUL,NOUN,2
taken,NOUN,2
takes,PROPN,2
taking,NOUN,2
KOK,X,2
KODE,NOUN,2
Ngebug,PROPN,2
Ngehang,PROPN,2
KM,NOUN,2
talked,NUM,2
Ngga,ADP,2
talking,NOUN,2
sih,ADP,2
Menu,NOUN,2
smbil,PROPN,2
tanya2,VERB,2
Kurirnya,PROPN,2
Lama,NOUN,2
stand,NOUN,2
Lalu,ADV,2
suddenly,PROPN,2
sudh,NUM,2
sudh,PROPN,2
MINTA,VERB,2
spy,NOUN,2
MUDAH,ADJ,2
LOKASI,NOUN,2
LOCATION,NOUN,2
sprti,NOUN,2
LIVE,PROPN,2
Made,PROPN,2
suggestions,NOUN,2
split,NOUN,2
spesifik,ADJ,2
LDR,NOUN,2
Makasi,NUM,2
spesialisasinya,NOUN,2
Makassar,PROPN,2
Make,NOUN,2
Makes,PROPN,2
Making,PROPN,2
Maksudnya,NOUN,2
LANGSUNG,ADJ,2
LAMBAT,ADJ,2
LAB,PROPN,2
Malam,NOUN,2
standar,NOUN,2
Lambat,PROPN,2
Lamuna,NUM,2
std,NOUN,2
streamline,PROPN,2
store,PROPN,2
Luarbiasa,PROPN,2
struk,NUM,2
Link,PROPN,2
M,PROPN,2
stlh,NOUN,2
Lg,PROPN,2
Less,PROPN,2
submit,VERB,2
step,NOUN,2
Lelet,PROPN,2
subscribe,VERB,2
Layanannya,PROPN,2
Langsung,ADJ,2
subsidi,NOUN,2
stated,PROPN,2
MAU,PROPN,2
stated,NOUN,2
Later,PROPN,2
success,NOUN,2
MELALUI,ADP,2
success,PROPN,2
MEMBALAS,VERB,2
starting,PROPN,2
starting,NOUN,2
successfully,PROPN,2
MEMESAN,VERB,2
spending,NUM,2
Kurir,PROPN,2
smg,NOUN,2
specially,NOUN,2
solved,NOUN,2
Ko,PROPN,2
solve,NOUN,2
MasyaAllah,PROPN,2
solutions,PROPN,2
Mau,PROPN,2
Maunya,PROPN,2
solutif,PROPN,2
Kmrn,NUM,2
Melaporkan,VERB,2
support,ADJ,2
Kita,PROPN,2
society,PROPN,2
social,PROPN,2
Kiriman,PROPN,2
Membuat,NOUN,2
sure,PROPN,2
Ketiga,PROPN,2
Mencoba,NOUN,2
Mencoba,PROPN,2
smpt,PROPN,2
surprise,PROPN,2
suru,PROPN,2
smpai,NUM,2
suruh,PROPN,2
suruh,VERB,2
smooth,VERB,2
smoga,PROPN,2
Menghubungi,VERB,2
Masuk,PROPN,2
solved,VERB,2
Masalahnya,NOUN,2
Mantappp,PROPN,2
Kudos,NUM,2
specialis,NOUN,2
Kualitas,NOUN,2
Ku,PROPN,2
Mantaappp,PROPN,2
Krn,VERB,2
Krn,ADV,2
Mantab,NUM,2
sulit,ADV,2
sp,PROPN,2
sp,NOUN,2
Koordinasi,NOUN,2
Konyol,NOUN,2
Kontak,PROPN,2
Martin,PROPN,2
Konsultasinya,NUM,2
Mantappppppp,PROPN,2
sumpah,PROPN,2
Konfirmasi,NOUN,2
Kondisi,NOUN,2
Mantulll,PROPN,2
Komplen,NUM,2
sooo,NOUN,2
Komplain,NOUN,2
super,VERB,2
Manulife,PROPN,2
Map,NOUN,2
Maret,PROPN,2
Nyusahin,NUM,2
O,NOUN,2
Respond,NUM,2
Prosesnya,NOUN,2
Hasilnya,ADV,2
Pls,NUM,2
Has,PROPN,2
Plus,PROPN,2
Harusnya,NOUN,2
Harap,PROPN,2
tepat,ADV,2
Pokoknya,PROPN,2
Handy,PROPN,2
tepercaya,ADJ,2
Hamdalah,NUM,2
Posting,NOUN,2
Halodok,PROPN,2
Halodok,NUM,2
Praktis,VERB,2
selesaikan,NOUN,2
Halo,ADP,2
Pretty,PROPN,2
Hallodoc,NUM,2
Hallodoc,NOUN,2
Hallo,NOUN,2
teratasi,VERB,2
selection,PROPN,2
Hai,PROPN,2
selebihnya,NOUN,2
Profesional,PROPN,2
Promonya,PROPN,2
Hadeh,NUM,2
selang,NOUN,2
Hasilnya,NOUN,2
Hati,NOUN,2
semata,NOUN,2
Here,PROPN,2
sensitive,NOUN,2
seneng,PROPN,2
Hopefully,NUM,2
Honestly,NUM,2
sending,PROPN,2
senang,PROPN,2
senang,ADJ,2
template,PROPN,2
Penyelamat,NOUN,2
Hidup,NOUN,2
Hi,PROPN,2
Hey,PROPN,2
Hewan,NOUN,2
Percuma,VERB,2
Platform,NOUN,2
Hendra,PROPN,2
temui,VERB,2
Perihal,NOUN,2
Permasalahan,PROPN,2
Helpfulll,PROPN,2
Helped,NOUN,2
Helfpul,PROPN,2
Hehe,PROPN,2
Healthy,PROPN,2
Hbs,PROPN,2
Petugas,NOUN,2
Pharmacy,PROPN,2
sembuh2,NUM,2
selamat,VERB,2
Provider,NOUN,2
Hp,PROPN,2
Had,PROPN,2
Rata2,PROPN,2
terdeteksi,VERB,2
Gooodd,PROPN,2
Goood,PROPN,2
Google,PROPN,2
Real,PROPN,2
Realy,PROPN,2
Goof,PROPN,2
seharga,ADP,2
terganggu,VERB,2
Goodd,PROPN,2
terhambat,VERB,2
Refund,NUM,2
segera,VERB,2
segenap,NOUN,2
terima,ADJ,2
terima,NOUN,2
segalanya,NOUN,2
Gmn,NUM,2
seenaknya,NOUN,2
Rekomended,NUM,2
seem,NOUN,2
Girsang,PROPN,2
Repot,NOUN,2
Repot,PROPN,2
Gimana,NOUN,2
terjadwal,NOUN,2
Reservasi,NOUN,2
terkesan,VERB,2
sejam,VERB,2
Gooooood,PROPN,2
RUMAH,PROPN,2
terbit,VERB,2
Puas,ADJ,2
terbantukan,VERB,2
selain,CONJ,2
Puass,PROPN,2
HOURS,PROPN,2
Puji,NOUN,2
terbatalkan,PROPN,2
terbatalkan,VERB,2
HELPFUL,PROPN,2
HELP,NOUN,2
HAVE,PROPN,2
Putu,PROPN,2
HARI,PROPN,2
terbuang,NOUN,2
RUMAH,NOUN,2
terbuka,ADJ,2
Quite,NOUN,2
Gw,PROPN,2
tercepat,ADJ,2
sekarat,VERB,2
Gue,PROPN,2
Gudd,PROPN,2
sekalinya,NOUN,2
RESPONSE,NOUN,2
sekaliii,NUM,2
sekaligus,ADP,2
Grab,PROPN,2
Gps,PROPN,2
Pemilihan,NOUN,2
Pembatalan,NOUN,2
OBATNYA,NOUN,2
Integrated,PROPN,2
she,PROPN,2
share,NOUN,2
tba,PROPN,2
Orderan,NUM,2
td,PROPN,2
JAWAB,NOUN,2
JANGAN,CONJ,2
J,PROPN,2
Iya,PROPN,2
Over,PROPN,2
Overal,PROPN,2
P,PROPN,2
Itupun,NOUN,2
PADAHAL,ADV,2
PAKE,VERB,2
setting,VERB,2
setting,NOUN,2
It,NOUN,2
PAS,PROPN,2
Isoman,VERB,2
Invoice,PROPN,2
Invoice,NOUN,2
technology,NOUN,2
Internet,PROPN,2
PENGANTARAN,NOUN,2
Interface,PROPN,2
setan,NOUN,2
PENGIRIMAN,NOUN,2
setahun,NOUN,2
tb2,NUM,2
shg,NUM,2
shg,PROPN,2
shopee,NOUN,2
showing,PROPN,2
showing,NOUN,2
Jdi,NUM,2
should,PROPN,2
shot,NOUN,2
tanyakan,VERB,2
ORANG,NOUN,2
OS,PROPN,2
Jawaban,PROPN,2
OTOMATIS,ADJ,2
OVO,NOUN,2
shopeepay,NOUN,2
Java,PROPN,2
October,PROPN,2
shipment,NUM,2
shop,NOUN,2
taro,PROPN,2
shipping,PROPN,2
taruhannya,NOUN,2
Okee,PROPN,2
Okeh,PROPN,2
Janjian,PROPN,2
Okelah,PROPN,2
Jangkauan,NOUN,2
Jadinya,NUM,2
Jadi,VERB,2
shipment,VERB,2
Jadi,NOUN,2
PENTING,ADJ,2
PERBAIKI,VERB,2
Pelayananya,PROPN,2
sesudah,ADV,2
Pandemic,NOUN,2
Panik,PROPN,2
Idul,PROPN,2
serem,NUM,2
ITU,PROPN,2
ITS,PROPN,2
telfon,PROPN,2
serang,NOUN,2
Park,PROPN,2
IRT,NOUN,2
september,PROPN,2
telkom,NOUN,2
tell,NOUN,2
Pasti,PROPN,2
seprti,NOUN,2
INSTANT,PROPN,2
INSTALL,PROPN,2
sepraktis,VERB,2
sepihak,VERB,2
sepi,NOUN,2
sepertinya,VERB,2
sepertinya,CONJ,2
Pdhal,NUM,2
IN,PROPN,2
IM,PROPN,2
IG,PROPN,2
IDR,PROPN,2
IDR,NOUN,2
sepele,NOUN,2
Iklan,NOUN,2
Palembang,PROPN,2
telemedisin,NUM,2
PPKM,NUM,2
Instead,PROPN,2
tegas,ADJ,2
PERTAMA,NOUN,2
Instagram,PROPN,2
Inovatif,PROPN,2
PIN,PROPN,2
seseorang,NOUN,2
teks,NOUN,2
Inggris,PROPN,2
sesama,NOUN,2
telaten,NOUN,2
PPKM,NOUN,2
tele,NOUN,2
servicenya,NOUN,2
Ill,NOUN,2
PROFESIONAL,ADJ,2
server,PROPN,2
telefon,NUM,2
served,PROPN,2
PSBB,NOUN,2
telekonsul,NOUN,2
serupa,ADJ,2
In,DET,2
Package,PROPN,2
seriously,PROPN,2
Pagi,NOUN,2
Pake,PROPN,2
Pake,VERB,2
undangan,NOUN,2
stripnya,NUM,2
prevent,NOUN,2
20km,PROPN,2
begini,PROPN,2
vetnya,NUM,2
via,VERB,2
beginner,PROPN,2
Akan,CONJ,2
posting,NOUN,2
welcome,PROPN,2
Ari,PROPN,2
BERTURUT,NOUN,2
4jam,NUM,2
purchased,NOUN,2
pesawat,NOUN,2
Are,PROPN,2
usahakan,VERB,2
pisan,PROPN,2
BEWARE,NUM,2
random,NOUN,2
pesannya,NOUN,2
ASAL,ADP,2
ajak,VERB,2
ajak,NOUN,2
20rb,NUM,2
vehicle,PROPN,2
ajah,VERB,2
rapid,VERB,2
ay,PROPN,2
yaudah,PROPN,2
aint,PROPN,2
world,NOUN,2
ramah2,PROPN,2
arahin,PROPN,2
ampe,VERB,2
Abis,NOUN,2
prodia,NUM,2
prodia,NOUN,2
petunjuk,NOUN,2
petugasnya,PROPN,2
16.00,NUM,2
balik2,NUM,2
ram,NOUN,2
positive,PROPN,2
appointment,VERB,2
ramah,NOUN,2
world,PROPN,2
ampas,PROPN,2
akomodatif,VERB,2
akhir2,NOUN,2
appoitment,NOUN,2
appreciate,PROPN,2
approve,NOUN,2
aplikadi,NOUN,2
usah,ADV,2
purna,NOUN,2
ramah2,NOUN,2
becus,ADJ,2
banking,PROPN,2
post,PROPN,2
approve,VERB,2
welldesigned,NUM,2
akhir2,NUM,2
rara,PROPN,2
